date,region,district,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,exchange_rate_buying,month_avcrude_p,precipitation_mm,temperature,year,month,month_name,period
2019-08-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,0.32,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Tomatoes (local),52 KG,aggregate,Wholesale,GHS,29.8,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,2.03,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Tomatoes (navrongo),52 KG,aggregate,Wholesale,GHS,31.94,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,1.33,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,1.86,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Gari,68 KG,aggregate,Wholesale,GHS,268.71,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Gari,KG,aggregate,Retail,GHS,3.02,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Maize,KG,aggregate,Retail,GHS,1.2,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,115.38,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,1.2,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Millet,KG,aggregate,Retail,GHS,2.92,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,6.67,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,7.33,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,2.85,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam,250 KG,aggregate,Wholesale,GHS,492.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam,KG,aggregate,Retail,GHS,11.11,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam (puna),250 KG,aggregate,Wholesale,GHS,260.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,5.56,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs",Eggs,30 pcs,aggregate,Wholesale,GHS,110.17,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,aggregate,Wholesale,GHS,306.37,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,2.65,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,2.58,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs","Meat (chicken, local)",10 KG,aggregate,Wholesale,GHS,56.49,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,0.85,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,1.84,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Eggplants,27 KG,aggregate,Wholesale,GHS,6.99,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,2.45,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Onions,73 KG,aggregate,Wholesale,GHS,8.5,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,2.23,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Peppers (dried),KG,aggregate,Retail,GHS,3.79,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Peppers (fresh),KG,aggregate,Retail,GHS,1.89,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Plantains (apem),Bunch,aggregate,Wholesale,GHS,123.64,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,1.17,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,0.39,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Tomatoes (local),52 KG,aggregate,Wholesale,GHS,20.79,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,2.93,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Tomatoes (navrongo),52 KG,aggregate,Wholesale,GHS,24.76,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,0.99,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,1.73,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Gari,68 KG,aggregate,Wholesale,GHS,236.55,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Gari,KG,aggregate,Retail,GHS,3.55,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Maize,KG,aggregate,Retail,GHS,1.41,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,123.08,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,1.47,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Millet,KG,aggregate,Retail,GHS,2.03,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,2.72,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,3.36,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,2.04,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam,250 KG,aggregate,Wholesale,GHS,332.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam,KG,aggregate,Retail,GHS,7.12,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam (puna),250 KG,aggregate,Wholesale,GHS,258.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,6.16,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs",Eggs,30 pcs,aggregate,Wholesale,GHS,192.52,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,aggregate,Wholesale,GHS,220.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,4.59,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,1.85,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs","Meat (chicken, local)",10 KG,aggregate,Wholesale,GHS,38.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,1.34,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,pulses and nuts,Cowpeas (white),109 KG,aggregate,Wholesale,GHS,147.72,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,1.3,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Eggplants,27 KG,aggregate,Wholesale,GHS,12.91,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,2.67,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Onions,73 KG,aggregate,Wholesale,GHS,12.54,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,3.53,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (dried),16 KG,aggregate,Wholesale,GHS,19.87,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (dried),KG,aggregate,Retail,GHS,2.88,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (fresh),20 KG,aggregate,Wholesale,GHS,223.03,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (fresh),KG,aggregate,Retail,GHS,2.81,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apem),Bunch,aggregate,Wholesale,GHS,72.33,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,1.32,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,0.53,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Tomatoes (local),52 KG,aggregate,Wholesale,GHS,20.73,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,2.08,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Tomatoes (navrongo),52 KG,aggregate,Wholesale,GHS,24.72,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,1.41,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Cassava,91 KG,aggregate,Wholesale,GHS,761.06,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,3.19,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Gari,KG,aggregate,Retail,GHS,5.37,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Maize,KG,aggregate,Retail,GHS,2.8,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,220.06,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,3.06,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Millet,93 KG,aggregate,Wholesale,GHS,348.75,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Millet,KG,aggregate,Retail,GHS,3.75,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,5.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,5.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Sorghum,109 KG,aggregate,Wholesale,GHS,408.75,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,3.75,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Yam,250 KG,aggregate,Wholesale,GHS,251.67,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Yam,KG,aggregate,Retail,GHS,7.5,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Yam (puna),250 KG,aggregate,Wholesale,GHS,188.33,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,5.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs",Eggs,30 pcs,aggregate,Wholesale,GHS,192.13,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,aggregate,Wholesale,GHS,429.41,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,4.33,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs","Meat (chicken, local)",10 KG,aggregate,Wholesale,GHS,79.43,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,2.89,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,2.07,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,5.6,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,7.24,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Peppers (dried),16 KG,aggregate,Wholesale,GHS,28.31,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Peppers (dried),KG,aggregate,Retail,GHS,3.97,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Peppers (fresh),20 KG,aggregate,Wholesale,GHS,239.74,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Peppers (fresh),KG,aggregate,Retail,GHS,5.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apem),Bunch,aggregate,Wholesale,GHS,276.67,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,3.33,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,1.15,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Tomatoes (local),52 KG,aggregate,Wholesale,GHS,27.44,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,5.0,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Tomatoes (navrongo),52 KG,aggregate,Wholesale,GHS,25.24,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,2.66,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Gari,KG,aggregate,Retail,GHS,3.79,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Maize,KG,aggregate,Retail,GHS,1.49,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,1.63,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Millet,KG,aggregate,Retail,GHS,4.41,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,5.4,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
2019-08-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,5.8,5.26857,313.3218579,1335.04,38.33,2019.0,8.0,August,2019-08
